field_id,soil_ph,organic_matter,sand_pct,temperature,humidity,rainfall,ndvi,yield
F05517,7.44,1.61,35.0,25.7,81,123.1,0.69,4981.9
F05518,5.77,1.53,56.8,24.8,71,103.1,0.74,4894.0
F05519,6.64,2.31,41.7,25.1,78,116.4,0.46,3983.7
F05520,7.1,1.68,55.3,24.0,71,126.6,0.64,4014.7
F05521,6.55,3.51,45.4,29.2,77,105.7,0.48,3938.1
F05522,5.68,3.99,55.9,28.6,82,115.1,0.45,4823.3
F05523,6.67,1.65,49.9,25.3,71,158.9,0.62,3647.4
F05524,6.72,2.58,45.3,24.0,66,154.9,0.44,4376.1
F05525,6.96,1.56,39.4,27.0,83,161.6,0.56,3779.5
F05526,7.02,1.83,59.1,26.5,78,113.2,0.62,4637.2
F05527,7.04,2.31,54.0,28.7,65,103.4,0.57,4447.0
F05528,6.83,2.48,41.4,26.4,80,137.5,0.64,4081.8
F05529,5.93,3.85,35.0,29.2,71,127.4,0.68,3647.2
F05530,6.31,2.49,53.4,24.6,80,162.1,0.71,4651.1
F05531,7.05,2.74,59.7,26.2,84,143.1,0.6,3615.6
F05532,7.41,2.11,38.4,29.6,76,174.5,0.5,3910.6
F05533,5.66,1.5,57.5,24.1,69,104.9,0.58,3880.5
F05534,6.57,3.75,33.8,26.3,81,129.1,0.54,4367.8
F05535,6.13,1.7,58.6,25.6,77,132.4,0.48,4270.6
F05536,5.95,3.91,52.4,27.2,78,110.1,0.59,3919.6
F05537,6.51,1.83,40.4,25.7,80,146.6,0.41,4145.6
F05538,6.71,3.01,39.1,29.2,77,103.2,0.61,4154.5
F05539,5.52,4.0,49.3,29.6,82,157.0,0.69,4360.3
F05540,7.06,1.85,47.8,29.1,82,103.0,0.75,4847.4
F05541,7.14,2.56,57.6,26.4,73,169.9,0.72,3712.9
F05542,7.43,3.45,53.0,29.9,65,105.2,0.43,4336.5
F05543,5.86,1.58,46.2,28.4,66,136.5,0.46,3527.6
F05544,6.69,3.22,57.8,26.1,72,112.4,0.45,4547.3
F05545,6.35,1.7,47.8,24.6,77,110.6,0.6,4460.6
F05546,6.17,2.09,55.5,28.0,70,157.7,0.42,4541.0
F05547,6.63,1.9,55.2,28.4,83,161.9,0.73,4212.4
F05548,7.06,3.77,57.6,24.7,83,159.1,0.42,3780.3
F05549,5.55,1.95,32.0,27.3,66,132.3,0.54,4172.1
F05550,7.44,1.6,47.5,29.9,74,179.3,0.71,3535.4
F05551,7.12,2.97,44.1,26.0,69,127.2,0.73,4072.2
F05552,7.0,2.37,44.7,25.8,65,119.6,0.56,4757.9
F05553,7.02,2.51,43.8,29.4,77,179.7,0.57,4007.9
F05554,6.28,1.8,55.1,24.7,76,178.2,0.62,4387.6
F05555,7.0,3.37,39.6,29.6,74,147.3,0.54,3891.7
F05556,6.27,3.0,43.9,28.7,67,116.7,0.51,3701.3
F05557,7.3,2.41,36.0,26.3,79,119.1,0.66,4281.4
F05558,5.85,1.93,37.6,24.5,69,141.7,0.61,3553.6
F05559,6.08,2.98,49.8,24.1,83,162.1,0.57,4856.7
F05560,6.6,3.45,33.5,26.3,83,106.2,0.44,4665.8
F05561,6.14,2.28,35.6,28.2,77,155.0,0.42,4996.9
F05562,6.35,1.56,45.8,26.9,72,108.2,0.58,4989.8
F05563,6.48,2.04,31.3,28.4,72,167.5,0.62,4593.5
F05564,7.21,3.21,33.8,28.0,70,142.6,0.63,4665.0
F05565,6.55,3.97,55.9,27.4,73,179.2,0.71,4292.1
F05566,6.22,1.53,55.4,29.8,78,160.2,0.69,3827.8
F05567,6.0,2.27,40.4,28.4,69,139.8,0.45,4712.6
F05568,6.32,1.66,40.4,29.5,80,111.3,0.68,3904.5
F05569,6.53,2.29,58.1,25.5,78,143.4,0.64,4475.0
F05570,6.99,2.51,30.8,28.3,74,109.2,0.69,4596.3
F05571,5.74,3.8,47.4,27.6,81,172.4,0.7,4346.4
F05572,5.94,1.7,47.9,29.5,80,118.4,0.52,4494.1
F05573,6.26,3.44,53.6,27.1,84,169.2,0.49,3939.4
F05574,6.22,2.49,58.6,25.7,81,124.3,0.59,4640.8
F05575,6.28,3.53,40.7,26.3,80,117.8,0.5,4915.3
F05576,7.09,2.78,43.1,25.3,74,124.3,0.52,4226.0
F05577,6.15,1.6,50.1,25.3,82,156.6,0.42,3681.5
F05578,6.5,3.87,59.0,26.8,70,142.0,0.75,4429.6
F05579,6.75,1.71,56.7,29.4,81,108.6,0.51,4012.1
F05580,5.96,2.99,50.0,25.2,73,111.0,0.67,4128.7
F05581,6.94,3.69,55.7,25.7,72,130.3,0.75,3727.4
F05582,6.59,1.7,32.6,29.1,72,127.1,0.74,4438.7
F05583,6.39,2.88,41.3,26.0,76,168.1,0.62,4680.9
F05584,7.12,3.56,30.4,29.8,82,145.8,0.59,4649.7
F05585,5.99,3.97,35.3,25.6,66,114.9,0.51,4990.8
F05586,7.27,3.31,48.9,26.7,67,102.3,0.7,3818.3
F05587,6.62,2.2,56.6,24.6,75,108.2,0.52,4871.2
F05588,6.72,3.25,49.0,30.0,77,156.0,0.44,4598.9
F05589,7.25,3.26,49.9,29.3,82,167.8,0.5,4561.2
F05590,7.14,3.25,33.1,28.9,75,162.6,0.51,4525.6
F05591,6.7,3.64,49.9,24.9,78,163.2,0.65,4307.5
F05592,7.01,1.72,43.6,29.8,84,120.9,0.46,4068.0
F05593,6.37,1.77,49.5,29.6,68,179.1,0.51,4915.0
F05594,6.59,3.1,39.8,26.6,68,106.9,0.43,3726.6
F05595,5.62,3.88,47.4,28.1,74,165.7,0.7,3764.0
F05596,5.68,2.66,42.7,30.0,66,107.7,0.65,3525.1
F05597,7.16,3.9,46.8,26.5,82,121.4,0.55,4609.1
F05598,5.62,3.85,34.4,24.7,75,139.6,0.55,4841.0
F05599,5.84,3.76,41.9,29.2,69,104.3,0.46,3779.1
F05600,7.09,3.77,41.2,26.9,81,131.5,0.53,3551.6
F05601,5.5,3.75,52.1,29.9,66,128.0,0.72,3866.2
F05602,6.06,3.55,51.2,27.3,67,151.8,0.45,4825.5
F05603,6.67,3.24,57.3,24.2,71,157.4,0.67,3524.3
F05604,6.69,1.56,49.0,27.0,66,107.2,0.42,3651.7
F05605,7.05,1.83,39.4,28.3,66,103.0,0.51,3537.5
F05606,6.51,1.84,53.5,24.2,72,162.1,0.7,4914.7
F05607,6.52,1.56,44.9,26.5,80,142.2,0.56,3703.3
F05608,6.95,1.79,35.8,24.9,67,142.8,0.65,4850.6
F05609,6.5,3.8,52.4,27.9,70,178.5,0.44,4210.2
F05610,6.72,3.16,34.0,29.7,83,135.0,0.64,4092.3
F05611,7.3,2.28,35.3,27.7,77,115.7,0.69,4139.8
F05612,6.3,3.48,52.8,28.2,68,154.5,0.68,4128.0
F05613,6.27,2.72,53.1,26.4,81,165.3,0.55,4012.6
F05614,5.51,1.86,53.7,27.4,73,140.2,0.72,4716.2
F05615,6.73,3.71,38.8,27.3,67,155.3,0.6,4262.0
F05616,5.56,2.35,56.0,28.6,65,141.1,0.69,4986.5
F05617,6.51,3.25,51.7,29.1,65,132.6,0.47,4276.7
F05618,7.11,2.23,55.0,28.0,81,102.7,0.47,4727.7
F05619,6.6,2.75,51.3,29.9,77,113.9,0.66,4617.6
F05620,6.04,3.54,47.4,29.0,69,138.4,0.63,4101.7
F05621,7.07,1.89,33.3,24.7,83,131.7,0.64,4683.0
F05622,6.04,3.94,51.3,27.0,74,167.4,0.48,3732.5
F05623,6.97,1.68,50.7,29.4,73,108.7,0.54,3805.0
F05624,6.72,2.84,39.4,29.7,70,104.0,0.49,4428.3
F05625,5.84,3.79,52.1,26.3,81,107.0,0.42,4567.3
F05626,7.31,3.86,46.5,28.4,71,154.2,0.47,4465.7
F05627,5.9,2.08,46.8,26.5,80,147.6,0.75,4264.2
F05628,7.48,1.86,41.0,24.7,83,150.6,0.48,3706.4
F05629,5.51,3.31,33.5,29.3,69,112.6,0.46,4059.1
F05630,6.03,1.6,36.5,29.6,82,141.3,0.64,4407.3
F05631,5.9,2.71,53.1,27.0,71,161.4,0.61,3839.1
F05632,5.53,3.49,38.1,24.1,69,154.7,0.66,4456.8
F05633,6.96,2.9,30.1,28.9,72,135.1,0.63,3851.4
F05634,6.89,1.97,59.9,26.9,73,108.3,0.48,3646.8
F05635,7.08,2.72,36.3,24.5,84,169.7,0.58,3986.5
F05636,6.01,3.8,49.7,25.1,68,142.1,0.46,3909.1
F05637,6.39,3.04,57.8,24.9,67,171.2,0.49,4715.7
F05638,6.82,3.3,48.0,28.1,76,135.1,0.75,4225.4
F05639,6.38,2.34,54.0,25.8,73,119.0,0.66,3596.1
F05640,6.89,1.97,59.3,24.8,74,124.6,0.67,4723.4
F05641,6.77,2.14,55.8,29.5,75,133.5,0.41,3903.0
F05642,5.73,2.83,46.7,29.7,80,149.1,0.53,4351.8
F05643,7.06,2.2,40.9,24.8,75,161.5,0.59,4312.3
F05644,6.94,2.85,44.5,25.4,72,119.4,0.45,4957.4
F05645,6.81,3.27,55.3,27.6,78,115.0,0.7,3882.4
F05646,5.81,3.34,55.6,24.9,66,116.2,0.45,3717.8
F05647,6.04,1.91,55.4,25.0,68,174.8,0.62,3887.6
F05648,6.29,3.38,47.9,26.0,79,113.1,0.59,4364.7
F05649,6.06,3.18,44.3,29.7,82,127.7,0.7,3826.3
F05650,5.96,1.53,39.3,29.8,75,138.9,0.51,4010.7
F05651,7.11,1.65,30.1,29.1,83,144.5,0.5,4487.1
F05652,6.78,3.12,52.9,28.2,82,168.6,0.7,3674.7
F05653,6.63,2.46,38.3,28.3,73,109.0,0.48,4918.0
F05654,5.95,1.87,39.9,26.8,69,108.6,0.66,4298.5
F05655,7.34,1.61,55.3,27.2,74,125.3,0.47,4225.4
F05656,5.88,1.9,31.6,27.8,81,133.1,0.71,4044.6
F05657,7.09,3.89,57.8,28.4,84,129.9,0.69,3868.5
F05658,7.43,3.32,30.0,24.6,77,131.4,0.68,4225.1
F05659,6.95,2.82,58.2,25.3,68,168.1,0.57,4229.4
F05660,7.49,3.85,43.6,29.8,78,166.9,0.41,3584.2
F05661,6.8,3.05,33.1,26.0,72,164.4,0.45,4771.1
F05662,5.93,3.31,50.2,25.6,79,160.4,0.56,4731.1
F05663,5.91,2.21,56.9,26.5,67,103.2,0.42,4171.7
F05664,6.15,2.97,43.1,25.7,81,112.0,0.42,4005.1
F05665,5.51,1.86,50.7,24.5,79,158.6,0.44,4248.4
F05666,6.86,2.51,59.4,25.2,65,147.6,0.49,3832.2
F05667,6.04,1.58,37.2,27.8,69,153.9,0.66,3501.3
F05668,7.13,2.04,54.6,25.3,72,157.4,0.42,4031.5
F05669,6.22,1.69,38.9,27.9,73,172.9,0.74,3527.0
F05670,6.46,2.47,42.8,24.6,66,150.8,0.5,3561.1
F05671,7.43,3.61,38.5,24.3,69,122.0,0.51,3544.2
F05672,5.98,2.44,43.4,29.2,68,106.6,0.49,4820.1
F05673,6.94,3.58,30.2,28.6,76,134.6,0.61,3715.4
F05674,7.01,3.14,39.1,28.0,83,156.8,0.41,3881.5
F05675,5.94,2.77,43.4,24.2,66,122.6,0.43,4235.4
F05676,6.5,2.09,49.0,25.4,80,109.6,0.43,4294.0
F05677,6.2,3.81,49.1,28.9,66,179.9,0.63,3683.1
F05678,7.04,1.64,47.5,24.9,74,133.5,0.52,4864.3
F05679,6.74,3.22,38.8,28.9,74,117.3,0.55,3846.6
F05680,6.45,3.05,58.4,27.5,81,113.2,0.73,4913.9
F05681,7.06,2.6,41.8,28.4,76,169.0,0.47,3885.3
F05682,5.97,2.1,36.5,27.9,71,165.6,0.42,3503.9
F05683,7.01,2.58,46.6,26.5,73,149.1,0.55,4957.8
F05684,7.23,3.68,52.5,25.8,78,143.8,0.46,4225.6
F05685,7.26,3.59,30.4,28.0,82,176.1,0.45,4818.1
F05686,7.07,3.85,38.3,28.8,74,118.3,0.54,4601.5
F05687,6.32,2.27,54.7,24.3,80,133.2,0.63,3768.5
F05688,7.46,2.47,45.2,26.3,65,102.0,0.48,4767.9
F05689,6.26,1.55,42.3,26.1,73,133.5,0.71,3576.6
F05690,6.78,3.86,57.9,27.4,77,130.7,0.53,4261.3
F05691,5.82,2.32,32.7,24.7,80,176.0,0.73,3881.2
F05692,7.46,2.51,48.5,29.6,80,128.7,0.57,4042.4
F05693,6.91,3.77,40.3,27.3,66,166.8,0.65,4635.5
F05694,7.01,2.82,32.1,29.5,73,161.3,0.7,4525.1
F05695,5.63,2.92,36.4,28.9,77,111.8,0.59,4160.1
F05696,7.03,1.94,48.8,25.1,72,177.0,0.7,3568.9
F05697,7.05,2.75,30.8,24.8,75,150.5,0.53,3559.9
F05698,6.84,3.8,47.8,29.2,81,147.7,0.53,4553.3
F05699,6.08,2.9,58.7,27.2,84,100.9,0.68,4923.2
F05700,6.48,2.14,53.9,24.1,75,155.9,0.48,4770.9
F05701,5.72,1.58,40.4,29.6,75,104.5,0.65,3683.3
F05702,6.44,2.34,34.1,26.8,80,114.8,0.43,3681.8
F05703,5.99,2.93,44.0,25.8,71,107.9,0.62,4415.8
F05704,6.2,1.61,41.8,27.1,65,130.3,0.73,4486.4
F05705,5.83,3.02,59.2,28.9,79,163.7,0.56,4424.7
F05706,5.96,2.81,59.7,24.7,82,156.6,0.55,4828.1
F05707,5.65,3.46,42.3,26.2,78,108.5,0.59,3846.5
F05708,7.34,1.57,34.5,25.9,77,163.9,0.65,3758.4
F05709,6.56,3.45,57.3,29.0,66,136.9,0.53,4871.3
F05710,6.29,2.8,53.8,28.7,84,102.6,0.4,4583.2
F05711,6.57,2.43,45.3,26.4,75,117.9,0.58,4567.6
F05712,6.76,3.91,41.0,28.0,83,162.8,0.55,4003.1
F05713,7.34,1.9,43.4,26.4,70,158.7,0.59,4441.8
F05714,5.86,2.85,57.1,27.4,81,115.1,0.65,4590.1
F05715,6.09,2.3,35.5,29.9,65,103.0,0.5,4400.4
F05716,7.45,2.82,54.2,27.2,84,123.6,0.58,4604.3
F05717,6.24,2.88,30.5,29.9,69,163.6,0.49,4385.1
F05718,5.55,1.72,57.6,28.5,65,175.1,0.56,4973.0
F05719,5.8,3.15,45.0,24.7,77,145.8,0.52,4238.0
F05720,5.55,3.09,36.8,28.8,65,107.3,0.53,3518.7
F05721,7.48,3.42,30.1,25.0,76,140.2,0.6,3745.0
F05722,6.06,1.73,46.8,27.2,73,179.9,0.64,4946.2
F05723,7.35,2.24,37.3,27.7,77,175.1,0.4,4204.3
F05724,7.49,3.13,48.9,29.4,74,179.5,0.71,3680.8
F05725,6.7,1.84,38.4,25.3,80,156.0,0.53,3733.7
F05726,5.57,3.19,32.6,29.3,70,134.1,0.63,3543.4
F05727,5.66,1.65,45.2,29.6,72,171.5,0.44,3839.5
F05728,6.46,2.34,46.9,24.5,71,171.6,0.6,4980.0
F05729,6.31,3.62,43.6,29.3,77,111.5,0.64,3993.2
F05730,6.71,3.44,43.7,25.6,81,162.0,0.46,3875.4
F05731,6.38,3.11,47.7,24.5,76,173.5,0.72,4501.4
F05732,7.37,3.68,45.8,29.8,75,171.9,0.67,4511.3
F05733,6.57,3.27,34.0,26.4,70,156.5,0.59,4951.8
F05734,6.89,2.8,35.9,27.7,79,143.0,0.46,4594.4
F05735,7.29,3.95,34.3,27.3,69,162.1,0.7,3665.0
F05736,5.79,3.24,50.8,25.3,80,141.3,0.42,4978.4
F05737,5.96,3.0,45.9,28.0,75,125.7,0.44,4625.4
F05738,5.71,2.52,42.9,24.3,74,120.7,0.64,3888.8
F05739,5.78,3.76,54.0,25.2,72,143.3,0.49,3891.8
F05740,6.53,2.24,39.8,29.7,69,136.5,0.56,4940.0
F05741,6.14,1.52,47.0,29.7,74,142.0,0.59,3789.0
F05742,6.35,1.99,32.2,26.9,74,120.9,0.56,3841.4
F05743,7.46,1.77,52.3,25.0,65,147.2,0.43,4038.4
F05744,5.81,2.3,50.9,26.5,77,153.0,0.66,4519.2
F05745,6.58,3.56,54.1,29.3,84,164.5,0.48,4144.6
F05746,5.7,3.13,56.5,24.4,82,147.2,0.66,3966.9
F05747,6.14,1.92,52.7,24.8,69,160.5,0.7,3901.4
F05748,6.56,3.47,55.3,29.4,80,113.6,0.59,3687.6
F05749,7.39,2.76,40.4,26.5,70,109.7,0.65,4319.4
F05750,6.28,2.78,40.3,24.5,74,114.4,0.41,3910.1
F05751,5.63,2.41,58.3,24.8,71,167.7,0.41,3997.2
F05752,6.28,3.66,57.4,29.3,84,144.5,0.47,3511.7
F05753,5.79,2.3,46.5,26.9,80,136.4,0.53,4296.9
F05754,5.96,1.74,41.0,25.0,65,161.0,0.46,4544.6
F05755,6.74,2.26,56.0,29.4,71,109.9,0.62,4891.3
F05756,5.63,3.29,39.7,29.1,76,100.5,0.5,3795.7
F05757,6.43,3.14,34.6,24.1,79,124.9,0.7,4879.0
F05758,6.72,1.97,49.2,27.5,66,119.9,0.6,4041.7
F05759,6.34,1.78,31.3,25.5,82,124.6,0.53,4703.6
F05760,5.54,3.15,41.4,27.2,68,177.9,0.71,4845.2
F05761,7.47,3.19,54.2,25.7,77,145.4,0.69,4942.0
F05762,6.23,2.42,38.9,25.9,73,147.1,0.69,3988.2
F05763,7.06,3.61,57.9,27.6,68,152.5,0.65,3890.7
F05764,6.15,3.95,58.7,27.2,73,131.8,0.61,4159.3
F05765,6.45,2.01,54.5,26.4,65,178.3,0.53,4332.0
F05766,6.28,2.94,59.6,24.6,72,177.9,0.55,4536.0
F05767,6.19,1.51,45.9,29.8,65,161.5,0.63,4537.8
F05768,5.54,3.28,47.1,25.0,80,116.9,0.46,3675.0
F05769,6.22,2.54,55.1,27.8,79,170.4,0.69,4417.7
F05770,7.28,1.98,44.8,24.5,79,108.1,0.73,3751.8
F05771,6.88,3.38,42.2,28.1,69,150.4,0.43,4567.1
F05772,5.79,3.53,48.4,24.6,83,136.6,0.41,4964.9
F05773,6.68,1.78,49.7,25.4,75,103.1,0.45,4656.3
F05774,7.28,1.6,52.5,27.9,83,172.3,0.67,4542.1
F05775,6.9,2.34,50.0,25.7,67,176.9,0.44,3616.2
F05776,5.8,3.06,52.4,27.2,68,172.6,0.53,3776.9
F05777,7.24,3.48,50.2,24.7,80,115.4,0.42,4032.9
F05778,6.1,2.87,44.4,25.2,76,126.6,0.55,4900.2
F05779,6.41,2.95,34.0,28.4,71,176.5,0.61,3996.3
F05780,6.55,3.5,53.6,24.2,65,108.5,0.62,4720.7
F05781,7.2,2.82,30.9,24.7,75,146.7,0.58,3655.6
F05782,7.36,3.03,59.8,25.3,79,138.8,0.73,4493.0
F05783,7.36,2.79,54.9,24.1,83,112.2,0.59,4668.7
F05784,5.52,3.7,50.1,24.6,79,170.9,0.7,4314.4
F05785,7.34,2.09,59.0,25.7,73,110.7,0.75,4650.3
F05786,5.61,2.16,48.4,24.6,77,147.4,0.48,4585.5
F05787,6.03,1.82,31.7,29.2,82,125.5,0.49,4215.5
F05788,6.53,3.55,46.8,24.4,81,133.4,0.58,4798.3
F05789,6.46,2.53,38.3,29.2,69,116.9,0.46,4012.4
F05790,6.71,2.37,41.1,28.9,80,150.0,0.6,4138.1
F05791,6.46,3.95,43.8,24.6,71,179.1,0.64,4309.8
F05792,7.37,3.82,53.2,24.2,69,166.7,0.42,3696.0
F05793,5.98,3.93,45.1,24.3,75,154.7,0.64,4273.0
F05794,6.05,1.86,44.2,27.5,80,160.5,0.46,3986.2
F05795,7.34,3.73,39.1,28.0,77,167.1,0.5,3885.0
F05796,5.65,2.32,46.2,27.7,66,137.8,0.66,4365.3
F05797,6.72,1.53,37.5,27.2,76,145.4,0.46,3994.4
F05798,6.86,2.48,37.8,25.0,76,171.6,0.59,4783.3
F05799,6.51,2.77,52.7,29.0,74,155.7,0.61,4115.0
F05800,6.89,1.77,40.3,26.0,77,110.9,0.46,4119.6
F05801,5.85,2.84,31.5,29.9,76,162.4,0.5,4972.9
F05802,7.21,3.55,40.3,26.3,83,101.8,0.61,4012.3
F05803,5.78,2.44,49.2,25.6,81,167.8,0.56,3697.2
F05804,6.3,2.38,54.4,29.4,80,163.1,0.63,4814.9
F05805,5.65,2.35,58.9,27.4,81,166.5,0.7,4875.5
F05806,6.59,3.81,52.4,28.3,70,101.9,0.45,3839.7
F05807,6.84,1.62,42.9,26.5,82,177.8,0.42,4823.1
F05808,7.38,2.61,39.0,29.3,75,149.1,0.63,4241.8
F05809,6.98,2.16,33.9,29.5,76,164.0,0.67,3565.1
F05810,6.58,3.73,48.8,26.6,81,145.3,0.56,4323.2
F05811,7.37,1.74,45.3,25.4,66,127.2,0.54,4773.2
F05812,6.46,2.53,50.3,27.9,77,123.7,0.61,4095.0
F05813,6.62,2.52,37.1,29.7,83,105.6,0.59,4326.5
F05814,6.69,3.72,39.7,27.7,83,143.4,0.57,3710.9
F05815,6.32,2.04,38.8,29.7,68,111.5,0.69,4763.3
F05816,7.18,3.11,53.9,26.1,65,145.4,0.46,3660.3
F05817,5.87,1.84,35.1,29.5,66,150.0,0.64,3641.6
F05818,6.61,3.88,48.3,24.7,82,135.4,0.66,4900.3
F05819,6.94,2.98,31.5,26.2,76,112.5,0.72,4810.2
F05820,7.31,3.07,46.5,27.0,73,134.6,0.73,4362.3
F05821,7.27,2.58,31.9,27.9,69,170.3,0.58,3659.2
F05822,6.52,2.36,35.3,25.8,80,136.6,0.55,4319.0
F05823,6.79,2.03,33.4,29.5,68,127.4,0.58,4880.8
F05824,6.29,3.01,40.4,29.4,84,150.4,0.66,4418.5
F05825,6.44,3.89,40.3,28.8,67,149.5,0.41,3797.4
F05826,7.31,2.4,54.8,24.7,82,107.2,0.46,4858.7
F05827,7.36,3.71,36.8,24.5,72,118.9,0.72,4798.2
F05828,7.29,1.87,32.6,27.0,66,139.6,0.47,4319.9
F05829,5.78,3.84,48.1,28.6,76,129.3,0.48,4778.4
F05830,7.2,2.38,50.6,24.7,65,125.6,0.73,3584.5
F05831,7.4,2.45,38.8,27.8,82,135.7,0.5,4191.8
F05832,6.22,2.66,48.1,27.2,74,123.2,0.5,3767.1
F05833,6.54,3.3,53.3,28.4,72,127.8,0.72,4756.3
F05834,7.06,3.3,40.4,26.6,68,161.9,0.53,4956.8
F05835,6.62,2.7,45.8,28.2,82,140.8,0.57,4896.0
F05836,7.49,2.81,34.4,25.0,67,169.8,0.6,4255.0
F05837,6.41,1.58,30.7,25.3,67,175.9,0.7,4266.5
F05838,6.93,2.26,59.4,29.4,76,173.8,0.43,4862.3
F05839,7.09,2.37,39.0,26.0,83,120.3,0.49,4582.6
F05840,6.49,2.9,38.4,29.9,81,137.8,0.61,3611.9
F05841,7.21,2.9,59.2,24.3,81,142.8,0.55,3692.5
F05842,6.59,3.27,51.8,27.0,68,168.2,0.5,4927.6
F05843,6.32,3.29,47.6,25.9,71,144.7,0.54,4048.8
F05844,5.72,2.09,51.0,30.0,71,120.2,0.74,3781.0
F05845,6.29,3.43,51.3,29.9,71,143.8,0.41,4603.3
F05846,6.97,1.55,52.9,25.4,72,103.5,0.45,4819.5
F05847,7.34,3.29,32.0,25.6,83,166.7,0.41,3809.8
F05848,6.0,1.76,42.4,28.5,73,145.3,0.61,3877.2
F05849,6.21,3.32,38.9,29.3,73,152.1,0.4,4849.9
F05850,5.81,2.82,32.1,28.0,78,116.1,0.56,3519.8
F05851,6.88,2.59,42.4,29.2,82,144.7,0.7,4861.9
F05852,7.42,3.23,48.5,24.4,73,142.5,0.43,3558.9
F05853,6.78,1.59,35.4,27.8,69,149.6,0.53,3643.1
F05854,6.73,2.06,39.2,28.2,72,167.8,0.53,4793.4
F05855,6.61,3.04,49.2,25.1,68,161.2,0.53,3872.6
F05856,5.68,3.62,47.4,28.7,84,143.7,0.65,3837.0
F05857,6.96,2.45,56.1,29.7,78,171.5,0.4,4766.2
F05858,6.7,2.15,53.7,29.4,81,128.7,0.67,4313.3
F05859,6.82,2.8,59.0,25.5,80,139.4,0.69,4025.9
F05860,7.3,3.06,47.9,25.9,73,152.0,0.55,4571.3
F05861,7.07,2.55,51.0,27.0,69,135.3,0.71,4714.6
F05862,7.06,3.69,55.8,25.0,69,128.9,0.53,4794.2
F05863,7.35,2.81,55.2,29.7,70,109.0,0.64,3679.0
F05864,7.48,1.59,51.6,25.0,70,150.9,0.54,4373.8
F05865,6.66,2.06,45.0,28.6,72,115.4,0.41,4517.3
F05866,5.72,2.63,38.2,26.0,80,111.1,0.43,3674.7
F05867,6.42,3.24,56.3,27.4,78,114.6,0.55,4415.2
F05868,7.08,2.05,53.3,24.3,65,155.1,0.75,3547.9
F05869,5.56,3.94,55.1,25.2,80,111.1,0.46,4012.4
F05870,5.61,2.3,34.2,26.7,79,178.1,0.71,3758.0
F05871,5.63,2.83,39.4,28.1,69,160.7,0.72,4341.8
F05872,6.96,1.55,42.7,28.7,73,131.4,0.54,3786.6
F05873,6.5,3.71,55.2,24.2,67,147.5,0.56,4683.7
F05874,6.24,3.47,56.8,24.9,71,100.6,0.58,3681.7
F05875,5.71,1.99,38.5,28.4,71,167.6,0.67,4636.7
F05876,6.96,3.83,50.6,28.9,80,121.7,0.44,3648.4
F05877,6.14,2.29,32.3,25.4,67,105.8,0.52,4163.6
F05878,6.03,3.23,42.3,25.4,79,160.6,0.46,4547.8
F05879,6.8,3.55,44.6,24.5,71,126.4,0.71,3742.2
F05880,6.62,3.35,53.0,24.9,67,145.4,0.42,4628.5
F05881,6.22,3.79,56.8,24.0,80,167.5,0.66,4930.1
F05882,6.78,3.66,40.1,27.5,70,162.1,0.55,4060.1
F05883,6.04,3.99,45.8,29.4,72,126.9,0.65,3500.3
F05884,7.09,1.96,49.4,24.9,80,169.5,0.71,4215.2
F05885,5.96,2.26,39.9,28.5,70,131.1,0.52,4853.7
F05886,5.82,3.09,59.6,27.4,80,140.0,0.48,4497.5
F05887,7.06,3.33,56.3,29.6,66,149.0,0.63,4554.9
F05888,6.92,2.84,38.9,28.8,65,105.7,0.75,4688.7
F05889,5.87,1.68,45.2,29.1,83,147.8,0.66,4862.3
F05890,5.73,3.6,36.9,27.8,78,146.2,0.68,3687.2
F05891,7.18,3.9,45.4,28.9,83,169.9,0.62,4385.3
F05892,7.05,2.51,50.5,26.1,68,128.3,0.53,4834.6
F05893,6.15,2.06,32.6,25.3,66,119.4,0.63,4663.8
F05894,6.82,1.55,56.1,29.5,66,138.1,0.44,3873.4
F05895,5.75,2.09,47.8,28.4,76,155.0,0.57,4811.9
F05896,6.51,3.25,59.7,24.5,75,145.0,0.6,3941.2
F05897,5.54,3.78,30.8,29.2,82,111.1,0.72,4116.3
F05898,6.28,1.73,54.9,26.1,83,127.8,0.72,3778.5
F05899,5.65,2.88,53.8,25.8,81,105.1,0.42,4827.8
F05900,6.45,3.24,34.0,27.7,68,159.1,0.62,3639.5
F05901,6.34,2.19,40.1,27.4,76,170.6,0.68,4991.2
F05902,6.39,2.92,56.5,27.2,67,103.7,0.59,3993.0
F05903,5.59,3.29,45.6,25.5,80,142.0,0.43,4566.2
F05904,6.22,3.59,42.0,29.8,68,145.3,0.48,3693.1
F05905,7.01,2.63,57.2,29.7,70,135.1,0.51,4231.8
F05906,6.24,3.37,32.8,24.0,65,140.2,0.63,3560.2
F05907,6.93,2.25,44.2,26.0,69,156.8,0.42,4817.6
F05908,6.24,2.03,49.6,24.3,74,138.7,0.59,4169.6
F05909,6.35,1.97,48.3,29.1,78,173.6,0.44,4614.1
F05910,6.63,2.4,37.9,29.3,69,143.3,0.54,4841.8
F05911,7.4,1.59,46.9,27.1,74,105.7,0.55,3602.9
F05912,5.72,2.21,51.3,29.0,73,176.3,0.56,4267.2
F05913,5.57,3.13,47.5,28.2,77,111.7,0.65,3784.3
F05914,6.72,3.12,50.5,27.0,81,162.8,0.43,3603.5
